62,18
-224.513092,-200.135773,-226.591125,-205.992432,-202.228149,-173.479950,-209.343018,-214.987717,-234.122635,-215.627472,-205.200668,-204.970428,-218.597733,-170.808655,-176.564316,-212.387100,-199.125198,-180.407928
-39.875977,-56.106506,-60.452179,-53.912292,-45.702240,-62.226562,-58.347198,-49.720490,-37.980087,-61.925934,-50.822983,-47.673904,-35.968674,-60.046173,-61.255371,-41.618256,-32.387909,-48.593658
2629.277832,2654.321777,2646.540527,2627.806885,2623.434570,2646.542480,2649.857178,2622.755127,2630.531982,2656.610596,2656.129639,2618.001465,2660.935791,2677.310059,2675.017822,2630.821289,2677.126709,2701.047852
-119.459351,-172.502167,-166.607147,-95.236549,-103.336624,-147.809708,-166.525696,-98.341629,-120.336174,-196.511475,-179.204102,-81.406693,-125.940514,-158.956940,-159.594101,-78.077271,-91.879288,-115.390396
-30.080566,-19.649963,-31.910492,-36.399261,-18.654541,-14.982086,-12.494476,-23.399933,-18.180099,-12.811188,-3.650070,-23.041916,-15.429428,-16.736816,-4.931641,-22.011230,-0.173065,-7.191742
2451.372070,2454.131836,2453.637695,2454.874268,2444.253906,2449.831055,2455.780029,2456.390869,2460.459717,2460.065674,2458.675537,2455.243652,2478.266846,2478.242676,2479.993408,2475.258789,2503.785400,2509.730957
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
316.484253,174.372681,171.788574,343.287201,355.071594,193.523148,170.101395,341.387115,325.290253,134.763870,110.479965,393.047241,303.093445,158.354034,163.948425,438.744995,368.710388,209.712219
340.838226,295.937378,350.186981,391.010345,339.054871,279.007446,375.549530,430.223083,370.405243,302.590698,359.865540,415.451538,346.383759,306.862671,361.538696,388.666290,364.519043,313.905792
2436.192139,2378.615479,2352.052246,2453.755371,2449.337158,2385.306885,2391.987061,2516.025879,2482.065430,2388.566895,2380.825928,2548.065430,2481.510742,2414.676270,2418.533936,2701.737061,2566.920654,2475.184326
-91.807449,-53.441559,-59.696648,-71.266357,-62.863510,-43.427334,-65.776855,-96.718941,-109.537163,-54.555164,-18.173775,-78.542870,-101.094482,-76.537285,-14.186897,-60.301716,-70.874687,-64.083328
67.851837,51.707489,3.670441,53.294861,44.352997,43.881165,62.340576,52.410553,58.409576,-20.166748,5.282898,39.475128,74.841278,62.059998,54.570587,21.893494,53.138275,55.477173
2788.953369,2784.289062,2761.195068,2788.197021,2816.616699,2810.530273,2784.449463,2799.852783,2820.592041,2809.579102,2802.286377,2843.534668,2822.588623,2824.271973,2847.562012,2866.591309,2886.564453,2880.084473
531.028503,372.084717,402.726807,604.653198,578.645874,414.284607,369.847595,614.136108,568.170898,344.648590,338.700745,669.836182,529.641602,364.854431,392.137451,747.135620,571.570068,376.732788
369.479187,344.631195,403.200165,388.986084,339.242249,339.984558,426.368195,412.231750,380.948547,412.605316,416.916840,435.587067,386.808075,401.620056,427.411987,415.727112,362.225677,381.825775
2650.130615,2590.637207,2537.098877,2644.505371,2670.662354,2589.696045,2615.774902,2689.849121,2679.833984,2575.202393,2536.264893,2723.818848,2676.844482,2606.548828,2606.289795,2801.438477,2811.037598,2662.173096
-81.372887,-14.467163,45.908333,-6.188187,-59.321392,-40.865192,-1.744141,-63.412743,-108.145447,-3.130024,136.155304,38.152245,-95.897240,-72.775414,40.823490,-35.825928,-67.017532,-61.266163
-225.105621,-224.332062,-236.213898,-219.551086,-249.236481,-249.759949,-195.255615,-225.236969,-235.160950,-289.106415,-201.455078,-206.656097,-218.688660,-231.549408,-183.324066,-263.187836,-240.366302,-238.118805
2770.883789,2714.848145,2648.236572,2701.137207,2809.393311,2805.254150,2658.737549,2710.063965,2811.994385,2711.652100,2664.442871,2733.711426,2814.062988,2818.039551,2684.345947,2800.341553,2876.580078,2872.806885
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-339.881592,-363.029388,-365.899475,-348.621857,-340.425903,-337.466949,-352.980774,-343.239838,-334.077728,-355.583740,-353.674194,-339.929749,-336.955933,-332.360291,-332.995911,-313.079529,-292.362305,-298.621399
-419.217102,-422.385132,-432.534363,-405.973297,-399.436218,-420.275696,-419.216827,-398.581696,-413.542908,-429.005615,-414.908691,-387.896484,-411.381775,-428.655212,-417.414551,-403.051514,-394.275146,-407.968872
2484.658691,2507.662354,2466.997803,2435.933350,2449.085449,2477.214844,2479.613037,2441.024658,2440.858643,2505.308350,2497.709473,2422.221924,2490.722900,2515.476807,2514.886963,2441.106689,2415.049561,2422.327881
-110.948128,-88.587379,-114.730843,-96.916130,-90.797211,-69.052261,-101.385185,-118.911453,-99.169830,-73.900665,-119.545349,-102.168915,-87.695526,-71.911629,-97.726135,-120.440437,-91.901588,-78.902176
-474.278900,-490.057556,-494.199493,-488.731659,-480.421478,-497.212860,-493.031036,-488.281158,-465.552856,-486.331726,-491.077942,-484.811462,-464.971313,-494.881409,-501.877228,-481.135376,-468.085052,-483.976929
2625.971191,2631.718750,2614.569580,2602.102783,2611.878906,2612.092773,2617.524658,2619.386719,2630.154541,2622.448242,2636.424805,2613.515137,2645.426025,2628.244873,2641.648438,2627.970947,2663.302490,2660.748535
-529.277710,-532.042847,-547.784729,-547.844910,-533.308960,-515.354736,-531.432312,-556.122925,-536.572876,-525.184204,-525.514404,-532.852783,-532.407837,-498.633057,-510.100220,-536.748535,-523.173218,-504.854614
-806.920776,-819.276489,-823.821777,-788.637817,-785.659302,-813.334412,-811.810974,-773.941650,-795.280029,-825.877075,-810.628174,-773.656006,-797.228210,-826.950989,-809.918335,-772.224670,-761.383789,-785.934204
2466.576172,2489.314209,2460.807129,2426.323486,2453.858887,2493.844238,2464.726318,2433.691162,2468.994629,2500.684326,2483.146729,2401.109619,2477.373047,2504.322998,2484.813232,2431.480469,2412.455322,2448.173584
-36.999451,-15.700752,-49.559807,-36.000015,-42.892376,-26.941147,-36.083832,-45.187927,-42.258427,-17.942806,-41.551758,-19.347412,-18.282501,-11.131489,-29.135078,-32.472862,-20.952415,-11.490036
-904.958740,-916.338013,-906.685242,-892.212036,-906.205811,-907.880371,-892.863525,-902.918579,-904.228027,-909.573242,-908.119141,-909.886353,-920.315063,-914.052795,-905.032104,-911.030945,-917.099731,-918.569214
2521.696045,2532.862793,2530.191895,2516.187500,2532.841064,2535.223145,2522.602051,2524.140381,2540.925293,2536.478760,2539.285400,2516.903076,2543.487061,2535.337402,2536.033691,2525.534912,2547.247803,2544.826416
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-13.781441,-54.601242,-76.546066,-7.521957,10.815010,-24.428566,-84.219574,-27.593842,-24.590088,-80.852737,-68.280045,6.076851,-32.203178,-67.742355,-63.514523,31.509975,8.665298,-16.021690
368.863403,380.685028,374.650269,359.080627,358.221863,372.607056,383.803223,364.682800,366.907227,377.725311,388.115173,351.163422,383.817566,387.946228,383.820618,330.100830,370.775787,379.830750
2655.980713,2648.633545,2649.686279,2673.922607,2683.066895,2664.724365,2674.746338,2693.552002,2693.603760,2674.244873,2672.948486,2708.439941,2686.694580,2676.314941,2707.010986,2751.251953,2757.772949,2738.440674
64.630692,64.724800,65.998581,66.127937,66.957794,67.065109,68.394981,68.529892,69.295670,69.429680,70.867538,71.066757,71.966721,72.067963,73.401413,73.701897,74.301826,74.399414
