62,24
-292.819031,-231.826630,-188.403336,-243.913513,-325.375854,-280.543976,-265.996063,-229.231827,-257.589722,-336.550873,-324.714233,-299.700134,-276.529724,-250.807663,-151.241180,-172.539719,-318.377106,-327.498535,-277.598755,-188.411530,-214.384888,-308.736450,-318.895294,-283.350647
163.614105,160.502869,159.822693,159.009216,156.054398,162.805725,163.570404,159.344421,156.385101,160.593842,159.908966,159.318451,162.708374,158.478424,163.414490,165.789597,175.241150,159.674194,174.016098,164.497040,157.918457,165.250519,170.475250,167.604279
2498.986572,2506.387695,2516.822266,2505.612305,2507.692871,2511.431396,2516.052734,2518.906982,2507.417969,2493.865234,2491.723389,2493.324951,2499.856934,2500.805176,2551.431152,2543.013184,2496.828369,2489.766357,2494.166992,2546.050537,2537.480225,2527.313477,2526.176758,2510.905762
-242.974625,-184.086426,-141.688858,-190.909424,-266.472839,-224.181503,-209.237778,-169.810089,-196.855331,-273.102051,-253.596146,-234.174973,-212.927139,-188.151215,-90.625443,-110.537086,-253.179657,-250.414734,-211.290131,-117.640358,-142.303696,-235.750214,-246.507980,-194.945038
-76.090698,-79.918228,-81.651291,-81.213898,-80.762375,-76.120483,-74.973663,-79.021942,-82.260208,-74.728836,-75.136292,-77.830933,-75.076706,-79.808197,-75.742157,-73.119171,-62.490463,-72.380463,-64.467712,-72.153549,-78.172760,-69.279022,-64.542999,-63.389465
2536.255371,2541.538574,2546.157471,2534.841309,2549.610596,2544.470947,2551.063232,2550.263672,2534.089600,2538.016113,2523.494873,2522.163818,2527.695068,2526.058594,2572.487061,2563.268311,2521.349854,2529.511475,2501.893799,2562.327881,2557.199219,2559.501953,2555.941406,2525.044922
-400.857788,-358.536438,-317.904419,-366.384094,-430.485168,-388.829681,-374.273621,-350.404816,-377.471558,-439.595581,-424.660950,-406.964294,-389.281799,-371.268799,-276.652405,-295.368347,-418.474457,-417.463287,-397.630402,-307.727509,-329.836670,-408.697357,-418.422058,-373.664337
-39.245636,-40.521439,-38.803665,-42.884766,-52.531509,-41.613770,-41.819000,-46.560394,-48.846725,-50.979599,-50.792023,-48.242157,-43.947617,-47.393677,-40.548218,-38.452209,-29.670456,-55.916504,-28.792847,-43.615280,-51.379303,-46.661926,-40.202637,-44.831909
2406.750488,2436.738281,2445.200439,2430.707031,2425.516846,2422.881592,2429.786865,2453.690918,2437.704346,2416.597168,2408.481201,2410.995361,2422.770264,2434.097168,2488.304932,2475.703857,2400.080322,2407.316650,2418.060791,2484.976318,2472.757812,2446.888672,2442.101074,2420.973145
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-389.666260,-339.705078,-287.524231,-352.086090,-433.755402,-385.694916,-373.346252,-334.332703,-375.498199,-460.075409,-465.769897,-438.767181,-415.749207,-392.679352,-284.434357,-290.350098,-442.532715,-489.120667,-434.581207,-339.120667,-351.029022,-455.144745,-467.498505,-536.174133
186.885498,179.033463,175.973816,172.229996,175.851074,180.590027,183.288101,176.295609,172.309677,164.338043,154.605148,153.885376,156.052567,158.122726,168.021973,165.748962,140.758820,127.381134,143.214478,158.301712,152.824539,135.468079,130.596954,101.684021
2271.641602,2289.707275,2314.131592,2305.384033,2285.460693,2297.599121,2299.283936,2313.859863,2308.192139,2283.468018,2285.199463,2285.118652,2293.258057,2300.759521,2360.621582,2352.917969,2302.930908,2297.670166,2320.240234,2359.883057,2354.229736,2325.901855,2328.204590,2355.916748
-83.006577,118.921638,143.960388,24.010529,-140.171707,-47.141174,-5.069130,136.724731,94.302261,-115.181892,-144.605957,-69.399536,20.676254,117.488449,208.560928,113.899712,-85.413940,-148.613403,97.791740,186.944595,105.723846,-86.229904,-102.032051,-80.290909
97.970459,221.487350,120.261368,67.590759,76.655884,110.051270,131.534760,230.265442,146.478973,96.115356,105.882751,130.680099,175.179367,250.589081,156.606720,114.650803,82.180817,103.564728,254.341370,193.110474,144.523224,109.073242,101.534393,60.013092
2667.859131,2695.484375,2667.635010,2634.920410,2637.812012,2673.733643,2673.854980,2681.952637,2654.539795,2657.503418,2641.453125,2670.346436,2670.847412,2677.263672,2684.079834,2694.032959,2684.462402,2627.071777,2683.121338,2678.196777,2683.837891,2710.478271,2700.875000,2613.685791
-147.796097,-95.663757,-37.380646,-101.717682,-196.790833,-147.729279,-135.589935,-100.230957,-123.394928,-210.506195,-211.351151,-188.540222,-166.448257,-143.656784,-11.695374,-18.813568,-150.971008,-212.154358,-157.069214,-66.843597,-79.485565,-171.046509,-179.492554,-242.860168
330.971558,319.764465,306.692444,312.157715,342.064514,338.945221,341.551697,343.142334,311.611511,293.654236,294.031677,291.691681,292.479187,294.783569,271.346283,269.759247,199.457642,217.189148,234.888245,259.773132,259.525726,194.672256,181.022430,108.747345
2367.397461,2371.873535,2402.936279,2392.900146,2385.723877,2397.100830,2395.760010,2409.662109,2381.464844,2369.712646,2359.722168,2362.476074,2365.978027,2368.895508,2384.465088,2390.951904,2342.356201,2329.962646,2338.759766,2365.824951,2359.080566,2331.553955,2328.477783,2341.203125
168.588226,319.032410,357.288391,201.129517,103.593521,169.492798,207.456787,338.836517,297.202850,28.019432,36.644455,139.262299,218.937927,310.924500,373.171112,275.349731,-6.669060,25.749298,303.049530,352.296082,243.756042,-64.296417,-77.859062,-34.467045
133.774170,373.869019,102.626465,-105.608185,71.086922,243.629471,280.403107,389.075134,287.280029,60.915112,36.331200,180.183731,268.950073,370.019897,301.808044,228.934479,0.747505,-6.915222,372.354034,352.001160,293.089417,92.017593,71.657257,-212.769073
2550.985840,2557.351074,2479.052490,2494.210205,2505.418701,2550.761230,2552.772949,2547.806641,2502.729736,2439.905762,2447.644287,2491.325195,2499.207275,2504.097656,2499.682129,2496.993408,2435.628418,2444.487305,2520.045654,2497.635254,2490.204346,2423.047363,2414.105469,2500.056396
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-482.385406,-450.631897,-449.793823,-473.629761,-500.226410,-471.053253,-452.286865,-445.993103,-483.449738,-528.339172,-514.784546,-479.771332,-467.349976,-454.574432,-427.052490,-443.530823,-497.972076,-493.047699,-463.163483,-455.473694,-466.833466,-494.400696,-497.999939,-459.227448
-476.808594,-478.833252,-468.443909,-478.991638,-493.853027,-481.406281,-483.156525,-485.596100,-484.790405,-488.135681,-486.972565,-486.131409,-483.493896,-486.748047,-464.087738,-463.010315,-465.365662,-494.707886,-470.228912,-467.934937,-479.381744,-486.268280,-481.664459,-483.064423
2472.022949,2478.068359,2456.980225,2455.419189,2477.906494,2468.067383,2466.784668,2472.148438,2466.552246,2474.776855,2471.161377,2483.529541,2476.753174,2482.832031,2472.843018,2464.771729,2478.095459,2471.561035,2474.462158,2477.051025,2485.416016,2487.922119,2475.634277,2475.250000
-146.115021,-118.060165,-153.220795,-185.433762,-180.055481,-164.755386,-149.324814,-141.038483,-194.890335,-229.163376,-191.900940,-157.828735,-158.938660,-147.052826,-139.644745,-155.168152,-202.432404,-194.082275,-174.239670,-167.788086,-183.311340,-208.447571,-210.074280,-186.917572
-512.999878,-522.867371,-531.157166,-530.818726,-520.377502,-521.209717,-520.419861,-527.604004,-531.231812,-522.361877,-520.058838,-520.804993,-521.296143,-527.148315,-522.858032,-520.737793,-509.223511,-518.582764,-511.308838,-519.161682,-526.118652,-517.994629,-512.641418,-512.458008
2491.576660,2504.437500,2554.906738,2547.710938,2509.138672,2520.303955,2536.103760,2556.179443,2560.740967,2530.541504,2501.291504,2507.496338,2529.756104,2545.164307,2574.175049,2565.240234,2532.786865,2518.429443,2537.269043,2564.571777,2557.181641,2543.823242,2540.289551,2551.219238
-580.982300,-567.870728,-588.908325,-597.551697,-575.224670,-579.831421,-569.797241,-572.822571,-591.241577,-596.733582,-590.682251,-570.983032,-577.535217,-568.400208,-568.367554,-584.275269,-582.123169,-577.758362,-569.215698,-576.666748,-582.000793,-577.941223,-581.294861,-562.383301
-895.623169,-890.969727,-875.544128,-891.898010,-914.768433,-897.726440,-898.044556,-895.201050,-900.826172,-911.973633,-908.803894,-904.079712,-899.039856,-900.047852,-864.761597,-866.705322,-886.532471,-916.314941,-887.444214,-877.770020,-889.477661,-905.185364,-901.363159,-900.011230
2432.970703,2421.553223,2412.342529,2420.142090,2413.372314,2428.973389,2439.063721,2416.901367,2418.982910,2422.322754,2412.830322,2419.504639,2431.989014,2426.036377,2391.603271,2399.768799,2428.427979,2425.315674,2432.212646,2410.594482,2410.378906,2420.362549,2412.294922,2426.475586
-87.254807,-77.538864,-105.130249,-105.197083,-77.844376,-82.553589,-80.793846,-79.398438,-104.987679,-100.608459,-91.399406,-94.702057,-90.544449,-82.003838,-106.943817,-119.272308,-113.966560,-95.088234,-91.195328,-108.124725,-112.931686,-101.896797,-106.984612,-97.023064
-910.789978,-913.160706,-945.693909,-912.157104,-899.641602,-904.839783,-926.052490,-914.012878,-924.563965,-908.984680,-908.877686,-944.258057,-945.717407,-951.625061,-947.780273,-944.834839,-929.924805,-939.196655,-933.586426,-942.286560,-948.323120,-934.806519,-930.721924,-932.709717
2483.273438,2485.242676,2496.458252,2482.974609,2465.649414,2469.669922,2492.975342,2482.730957,2483.747314,2470.430664,2460.479980,2496.780029,2496.049561,2497.108643,2500.047363,2488.013672,2486.139648,2499.468018,2493.627686,2497.737305,2495.023438,2498.844727,2499.002441,2501.727051
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-263.721863,-192.341827,-147.010040,-209.180267,-302.272705,-254.582352,-240.236435,-198.356201,-228.016006,-316.752930,-310.299927,-278.830627,-251.954971,-221.905304,-118.843445,-142.126709,-300.927155,-321.058075,-250.737244,-164.139114,-192.699585,-295.249115,-305.325562,-282.396606
384.896362,381.225586,379.872864,380.067749,378.755737,384.478577,385.537140,381.480011,378.323669,384.041901,382.782104,381.673462,384.928894,380.557800,384.974182,387.364868,396.562744,383.496887,394.662476,386.878479,380.612946,388.471497,393.323303,389.319244
2526.470215,2523.636963,2537.965576,2528.450439,2527.822021,2539.186523,2541.680420,2535.836670,2528.938965,2510.423828,2517.458740,2520.070312,2524.481201,2521.532471,2572.466309,2566.540283,2532.941650,2511.118652,2528.356689,2568.448975,2559.981934,2551.431641,2553.332275,2548.802490
114.571426,114.704391,115.609413,115.737411,116.576096,116.713074,116.742149,116.840897,118.047173,118.305969,118.946335,119.079430,119.144348,119.217026,120.313774,120.379608,120.812057,121.181702,121.484032,122.550339,122.614014,122.948570,123.018372,124.385635
